student_id,week,cohort,base_score,score
179,7,Accelerators (Guided AI),47.5,63.45129067290851
179,8,Accelerators (Guided AI),50,66.75270661606231
179,9,Accelerators (Guided AI),52.5,77.8495721714149
179,10,Accelerators (Guided AI),55,77.75819138327016
179,11,Accelerators (Guided AI),57.5,79.72768090077425
179,12,Accelerators (Guided AI),60,93.86504670884176
179,13,Accelerators (Guided AI),62.5,90.66408171744025
179,14,Accelerators (Guided AI),65,100
179,15,Accelerators (Guided AI),67.5,100
180,1,Accelerators (Guided AI),32.5,29.164736468856837
180,2,Accelerators (Guided AI),35,43.66412339578198
180,3,Accelerators (Guided AI),37.5,39.66914819099319
180,4,Accelerators (Guided AI),40,48.49380733880115
180,5,Accelerators (Guided AI),42.5,59.34290700347967
180,6,Accelerators (Guided AI),45,46.1155582729751
180,7,Accelerators (Guided AI),47.5,64.74756142082828
180,8,Accelerators (Guided AI),50,66.13640493209746
180,9,Accelerators (Guided AI),52.5,64.36814270265263
180,10,Accelerators (Guided AI),55,76.72861508705365
180,11,Accelerators (Guided AI),57.5,71.37473355015139
180,12,Accelerators (Guided AI),60,87.84701466532609
180,13,Accelerators (Guided AI),62.5,98.51934721053027
180,14,Accelerators (Guided AI),65,92.4037699719978
180,15,Accelerators (Guided AI),67.5,100
181,1,Accelerators (Guided AI),32.5,22.787167096591713
181,2,Accelerators (Guided AI),35,35.73589505509763
181,3,Accelerators (Guided AI),37.5,39.90350845398387
181,4,Accelerators (Guided AI),40,41.835732750668335
181,5,Accelerators (Guided AI),42.5,47.804585087870166
181,6,Accelerators (Guided AI),45,57.494064181193266
181,7,Accelerators (Guided AI),47.5,62.14588328296402
181,8,Accelerators (Guided AI),50,63.79787088530337
181,9,Accelerators (Guided AI),52.5,76.12155645708117
181,10,Accelerators (Guided AI),55,79.58375387813707
181,11,Accelerators (Guided AI),57.5,77.72604179452014
181,12,Accelerators (Guided AI),60,87.20337307383002
181,13,Accelerators (Guided AI),62.5,92.27216442817533
181,14,Accelerators (Guided AI),65,100
181,15,Accelerators (Guided AI),67.5,100
182,1,Accelerators (Guided AI),32.5,30.29187424788374
182,2,Accelerators (Guided AI),35,30.590909730011035
182,3,Accelerators (Guided AI),37.5,43.0279929898654
182,4,Accelerators (Guided AI),40,42.579574362348936
182,5,Accelerators (Guided AI),42.5,50.56823426342677
182,6,Accelerators (Guided AI),45,56.173627804548644
182,7,Accelerators (Guided AI),47.5,65.27874107321755
182,8,Accelerators (Guided AI),50,69.41082169666406
182,9,Accelerators (Guided AI),52.5,76.34310534613573
182,10,Accelerators (Guided AI),55,76.42056974968185
182,11,Accelerators (Guided AI),57.5,86.86955221801782
182,12,Accelerators (Guided AI),60,85.40716977566
182,13,Accelerators (Guided AI),62.5,87.92038615614163
182,14,Accelerators (Guided AI),65,100
182,15,Accelerators (Guided AI),67.5,100
183,1,Accelerators (Guided AI),32.5,29.70814556837118
183,2,Accelerators (Guided AI),35,35.4708961451676
183,3,Accelerators (Guided AI),37.5,51.06934867890742
183,4,Accelerators (Guided AI),40,48.757362582579475
183,5,Accelerators (Guided AI),42.5,60.09578642250992
183,6,Accelerators (Guided AI),45,46.54425178284501
183,7,Accelerators (Guided AI),47.5,62.63118942758021
183,8,Accelerators (Guided AI),50,68.17635828257713
183,9,Accelerators (Guided AI),52.5,67.61001176975806
183,10,Accelerators (Guided AI),55,75.93381301129523
183,11,Accelerators (Guided AI),57.5,75.23277000198671
183,12,Accelerators (Guided AI),60,93.97636861611267
183,13,Accelerators (Guided AI),62.5,100
183,14,Accelerators (Guided AI),65,100
183,15,Accelerators (Guided AI),67.5,100
184,1,Accelerators (Guided AI),32.5,32.66991070923343
184,2,Accelerators (Guided AI),35,31.670097528260758
184,3,Accelerators (Guided AI),37.5,40.04321818817933
184,4,Accelerators (Guided AI),40,37.47651706988827
184,5,Accelerators (Guided AI),42.5,57.991501918792466
184,6,Accelerators (Guided AI),45,66.34009521632774
184,7,Accelerators (Guided AI),47.5,61.615835838742065
184,8,Accelerators (Guided AI),50,69.94883961170054
184,9,Accelerators (Guided AI),52.5,73.14701577126425
184,10,Accelerators (Guided AI),55,81.41111293373318
184,11,Accelerators (Guided AI),57.5,81.07011239477858
184,12,Accelerators (Guided AI),60,85.8721428458177
184,13,Accelerators (Guided AI),62.5,96.42240417102605
184,14,Accelerators (Guided AI),65,97.40594783303357
184,15,Accelerators (Guided AI),67.5,100
185,1,Accelerators (Guided AI),32.5,35.56060536297649
185,2,Accelerators (Guided AI),35,33.707245203146144
185,3,Accelerators (Guided AI),37.5,48.823989921383884
185,4,Accelerators (Guided AI),40,41.45715420676612
185,5,Accelerators (Guided AI),42.5,50.84022758510652
185,6,Accelerators (Guided AI),45,58.838589276415
185,7,Accelerators (Guided AI),47.5,60.00298252625007
185,8,Accelerators (Guided AI),50,61.86221012021214
185,9,Accelerators (Guided AI),52.5,68.40761999873325
185,10,Accelerators (Guided AI),55,68.8584442928209
185,11,Accelerators (Guided AI),57.5,89.77494481286415
185,12,Accelerators (Guided AI),60,93.65363761707859
185,13,Accelerators (Guided AI),62.5,94.91211386422663
185,14,Accelerators (Guided AI),65,100
185,15,Accelerators (Guided AI),67.5,100
186,1,Accelerators (Guided AI),32.5,27.966050759323263
186,2,Accelerators (Guided AI),35,35.61052818216122
186,3,Accelerators (Guided AI),37.5,45.34118621959589
186,4,Accelerators (Guided AI),40,44.262803353903024
186,5,Accelerators (Guided AI),42.5,46.98174702812833
186,6,Accelerators (Guided AI),45,57.103892446534125
186,7,Accelerators (Guided AI),47.5,60.51383728266861
186,8,Accelerators (Guided AI),50,66.82440028180474
186,9,Accelerators (Guided AI),52.5,74.92272164016076
186,10,Accelerators (Guided AI),55,83.99475595051595
186,11,Accelerators (Guided AI),57.5,76.07550067017434
186,12,Accelerators (Guided AI),60,92.19054476793289
186,13,Accelerators (Guided AI),62.5,92.41438830328855
186,14,Accelerators (Guided AI),65,100
186,15,Accelerators (Guided AI),67.5,100
187,1,Accelerators (Guided AI),32.5,32.176625431706405
187,2,Accelerators (Guided AI),35,42.106842804294374
187,3,Accelerators (Guided AI),37.5,37.73395218876586
187,4,Accelerators (Guided AI),40,39.31664845268855
187,5,Accelerators (Guided AI),42.5,54.402257299249214
187,6,Accelerators (Guided AI),45,48.84733256478144
187,7,Accelerators (Guided AI),47.5,52.29607826876989
187,8,Accelerators (Guided AI),50,57.838191846644705
187,9,Accelerators (Guided AI),52.5,67.47512314849442
187,10,Accelerators (Guided AI),55,68.687053135003
187,11,Accelerators (Guided AI),57.5,84.6235597128605
187,12,Accelerators (Guided AI),60,92.52619147321683
187,13,Accelerators (Guided AI),62.5,93.32772835792377
187,14,Accelerators (Guided AI),65,100
187,15,Accelerators (Guided AI),67.5,100
188,1,Accelerators (Guided AI),32.5,29.855295060194635
188,2,Accelerators (Guided AI),35,37.061855298577846
188,3,Accelerators (Guided AI),37.5,33.403114373968265
188,4,Accelerators (Guided AI),40,50.45995850290414
188,5,Accelerators (Guided AI),42.5,56.6416288324501
188,6,Accelerators (Guided AI),45,59.59718998292196
188,7,Accelerators (Guided AI),47.5,60.42336001030819
188,8,Accelerators (Guided AI),50,73.86408670727427
188,9,Accelerators (Guided AI),52.5,73.08830861625577
188,10,Accelerators (Guided AI),55,86.08509296683647
188,11,Accelerators (Guided AI),57.5,92.65584621055851
188,12,Accelerators (Guided AI),60,85.10290445072964
188,13,Accelerators (Guided AI),62.5,92.7830245685883
188,14,Accelerators (Guided AI),65,100
188,15,Accelerators (Guided AI),67.5,100
189,1,Accelerators (Guided AI),32.5,45.20268308840858
189,2,Accelerators (Guided AI),35,31.219117868997134
189,3,Accelerators (Guided AI),37.5,44.68745871641491
189,4,Accelerators (Guided AI),40,32.80630386000671
189,5,Accelerators (Guided AI),42.5,56.65123110288728
189,6,Accelerators (Guided AI),45,49.06752474983625
189,7,Accelerators (Guided AI),47.5,55.77785282277355
189,8,Accelerators (Guided AI),50,59.15268521319917
189,9,Accelerators (Guided AI),52.5,68.4533226360971
189,10,Accelerators (Guided AI),55,72.87974292672337
189,11,Accelerators (Guided AI),57.5,86.28805819138111
189,12,Accelerators (Guided AI),60,90.38932346062381
189,13,Accelerators (Guided AI),62.5,97.4228742616097
189,14,Accelerators (Guided AI),65,100
189,15,Accelerators (Guided AI),67.5,100
190,1,Accelerators (Guided AI),32.5,36.941068453012846
190,2,Accelerators (Guided AI),35,39.42772923431177
190,3,Accelerators (Guided AI),37.5,45.476283650608444
190,4,Accelerators (Guided AI),40,45.22367221886841
190,5,Accelerators (Guided AI),42.5,56.21378161984988
190,6,Accelerators (Guided AI),45,55.33994394324067
190,7,Accelerators (Guided AI),47.5,63.65715467174625
190,8,Accelerators (Guided AI),50,64.88708870585275
190,9,Accelerators (Guided AI),52.5,84.59922634281486
190,10,Accelerators (Guided AI),55,73.80458548000503
190,11,Accelerators (Guided AI),57.5,86.00808404855816
190,12,Accelerators (Guided AI),60,84.82622612207844
190,13,Accelerators (Guided AI),62.5,85.04337302073583
190,14,Accelerators (Guided AI),65,99.64350641427258
190,15,Accelerators (Guided AI),67.5,100
191,1,Accelerators (Guided AI),32.5,32.632097680457605
191,2,Accelerators (Guided AI),35,37.26868918918774
191,3,Accelerators (Guided AI),37.5,39.95103482634738
191,4,Accelerators (Guided AI),40,44.769268364108626
191,5,Accelerators (Guided AI),42.5,50.8741215322636
191,6,Accelerators (Guided AI),45,48.99460443694539
191,7,Accelerators (Guided AI),47.5,65.63912025036562
191,8,Accelerators (Guided AI),50,65.23543095010592
191,9,Accelerators (Guided AI),52.5,60.50302914168958
191,10,Accelerators (Guided AI),55,80.57475966031993
191,11,Accelerators (Guided AI),57.5,88.78243365380513
191,12,Accelerators (Guided AI),60,88.98972006027171
191,13,Accelerators (Guided AI),62.5,100
191,14,Accelerators (Guided AI),65,100
191,15,Accelerators (Guided AI),67.5,100
192,1,Accelerators (Guided AI),32.5,30.828427933728832
192,2,Accelerators (Guided AI),35,35.81841802293999
192,3,Accelerators (Guided AI),37.5,41.271815680821945
192,4,Accelerators (Guided AI),40,41.43790727992228
192,5,Accelerators (Guided AI),42.5,44.753895499902825
192,6,Accelerators (Guided AI),45,48.07144011270768
192,7,Accelerators (Guided AI),47.5,57.172890934297286
192,8,Accelerators (Guided AI),50,61.53074315321295
192,9,Accelerators (Guided AI),52.5,70.22368042482603
192,10,Accelerators (Guided AI),55,78.06301439091831
192,11,Accelerators (Guided AI),57.5,84.5775785850805
192,12,Accelerators (Guided AI),60,90.12005001565205
192,13,Accelerators (Guided AI),62.5,95.2168660394132
192,14,Accelerators (Guided AI),65,100
192,15,Accelerators (Guided AI),67.5,100
193,1,Accelerators (Guided AI),32.5,33.95496196467847
193,2,Accelerators (Guided AI),35,31.091049883707715
193,3,Accelerators (Guided AI),37.5,48.9721028604347
193,4,Accelerators (Guided AI),40,44.89317122185703
193,5,Accelerators (Guided AI),42.5,50.717781458075684
193,6,Accelerators (Guided AI),45,61.33301194984504
193,7,Accelerators (Guided AI),47.5,60.737989339644386
193,8,Accelerators (Guided AI),50,56.79120953671054
193,9,Accelerators (Guided AI),52.5,60.418280297021425
193,10,Accelerators (Guided AI),55,77.939314787416
193,11,Accelerators (Guided AI),57.5,75.49897576039288
193,12,Accelerators (Guided AI),60,93.25819112419452
193,13,Accelerators (Guided AI),62.5,93.47190782375722
193,14,Accelerators (Guided AI),65,99.7837515825755
193,15,Accelerators (Guided AI),67.5,100
194,1,Accelerators (Guided AI),32.5,40.36947871191327
194,2,Accelerators (Guided AI),35,38.171823873060006
194,3,Accelerators (Guided AI),37.5,41.4296626228198
194,4,Accelerators (Guided AI),40,52.798342179754584
194,5,Accelerators (Guided AI),42.5,47.88604318763562
194,6,Accelerators (Guided AI),45,54.61283392791448
194,7,Accelerators (Guided AI),47.5,55.560737969862
194,8,Accelerators (Guided AI),50,68.56837412284791
194,9,Accelerators (Guided AI),52.5,70.92428516470216
194,10,Accelerators (Guided AI),55,74.38098459384605
194,11,Accelerators (Guided AI),57.5,79.02444605062334
194,12,Accelerators (Guided AI),60,98.52175202463773
194,13,Accelerators (Guided AI),62.5,98.51322421411913
194,14,Accelerators (Guided AI),65,100
194,15,Accelerators (Guided AI),67.5,100
195,1,Accelerators (Guided AI),32.5,37.77397909786481
195,2,Accelerators (Guided AI),35,33.558193916021956
195,3,Accelerators (Guided AI),37.5,42.357234397291826
195,4,Accelerators (Guided AI),40,46.11875469473369
195,5,Accelerators (Guided AI),42.5,59.17422870128138
195,6,Accelerators (Guided AI),45,59.73687965295122
195,7,Accelerators (Guided AI),47.5,58.20104915989065
195,8,Accelerators (Guided AI),50,73.27882882807056
195,9,Accelerators (Guided AI),52.5,68.62657964367229
195,10,Accelerators (Guided AI),55,78.12059979504002
195,11,Accelerators (Guided AI),57.5,85.95959024774064
195,12,Accelerators (Guided AI),60,76.84114817432622
195,13,Accelerators (Guided AI),62.5,95.56775562756539
195,14,Accelerators (Guided AI),65,91.45922514651824
195,15,Accelerators (Guided AI),67.5,100
196,1,Accelerators (Guided AI),32.5,27.889419825170584
196,2,Accelerators (Guided AI),35,35.347127918700664
196,3,Accelerators (Guided AI),37.5,39.783207061591135
196,4,Accelerators (Guided AI),40,48.21065267541076
196,5,Accelerators (Guided AI),42.5,55.47154424229919
196,6,Accelerators (Guided AI),45,63.852630915707365
196,7,Accelerators (Guided AI),47.5,62.8028414670764
196,8,Accelerators (Guided AI),50,70.87674090321741
196,9,Accelerators (Guided AI),52.5,72.65373342667903
196,10,Accelerators (Guided AI),55,74.95219766994784
196,11,Accelerators (Guided AI),57.5,84.22508827165778
196,12,Accelerators (Guided AI),60,82.83614767868013
196,13,Accelerators (Guided AI),62.5,94.75277297760913
196,14,Accelerators (Guided AI),65,100
196,15,Accelerators (Guided AI),67.5,100
197,1,Accelerators (Guided AI),32.5,35.039922391343644
197,2,Accelerators (Guided AI),35,49.46902383299733
197,3,Accelerators (Guided AI),37.5,38.178317556128604
197,4,Accelerators (Guided AI),40,44.342093101018186
197,5,Accelerators (Guided AI),42.5,58.759696240269164
197,6,Accelerators (Guided AI),45,60.95972323187398
197,7,Accelerators (Guided AI),47.5,63.35953409718018
197,8,Accelerators (Guided AI),50,69.60558383104767
197,9,Accelerators (Guided AI),52.5,72.80615462887188
197,10,Accelerators (Guided AI),55,77.70687624244002
197,11,Accelerators (Guided AI),57.5,86.93564627903534
197,12,Accelerators (Guided AI),60,80.09117181898827
197,13,Accelerators (Guided AI),62.5,95.63976552734293
197,14,Accelerators (Guided AI),65,100
197,15,Accelerators (Guided AI),67.5,99.56254681798809
198,1,Accelerators (Guided AI),32.5,34.69191105128479
198,2,Accelerators (Guided AI),35,43.04143833370447
198,3,Accelerators (Guided AI),37.5,46.261371067121864
198,4,Accelerators (Guided AI),40,50.79347379172241
198,5,Accelerators (Guided AI),42.5,47.233603674533974
198,6,Accelerators (Guided AI),45,62.50796897298189
198,7,Accelerators (Guided AI),47.5,57.49468877379376
198,8,Accelerators (Guided AI),50,65.02453354809626
198,9,Accelerators (Guided AI),52.5,64.86558708536987
198,10,Accelerators (Guided AI),55,75.2782898494236
198,11,Accelerators (Guided AI),57.5,86.13304353920239
198,12,Accelerators (Guided AI),60,98.10968331288727
198,13,Accelerators (Guided AI),62.5,95.02646084192882
198,14,Accelerators (Guided AI),65,96.79564109378592
198,15,Accelerators (Guided AI),67.5,100
199,1,Accelerators (Guided AI),32.5,34.522296965569325
199,2,Accelerators (Guided AI),35,36.55529133364369
199,3,Accelerators (Guided AI),37.5,46.74635391020983
199,4,Accelerators (Guided AI),40,46.37109907996625
199,5,Accelerators (Guided AI),42.5,50.624153079441186
199,6,Accelerators (Guided AI),45,53.408653887969415
199,7,Accelerators (Guided AI),47.5,60.76515538021592
199,8,Accelerators (Guided AI),50,71.10462453654188
199,9,Accelerators (Guided AI),52.5,69.69083070185064
199,10,Accelerators (Guided AI),55,78.48613720098486
199,11,Accelerators (Guided AI),57.5,73.69354969469286
199,12,Accelerators (Guided AI),60,85.57587334843254
199,13,Accelerators (Guided AI),62.5,94.11709330755575
199,14,Accelerators (Guided AI),65,100
199,15,Accelerators (Guided AI),67.5,100
200,1,Accelerators (Guided AI),32.5,31.060070218836128
200,2,Accelerators (Guided AI),35,37.02820990616903
200,3,Accelerators (Guided AI),37.5,38.694029622945706
200,4,Accelerators (Guided AI),40,49.476858067217556
200,5,Accelerators (Guided AI),42.5,40.92198317865273
200,6,Accelerators (Guided AI),45,54.49423101985619
200,7,Accelerators (Guided AI),47.5,68.39595203032349
200,8,Accelerators (Guided AI),50,65.08492072489393
200,9,Accelerators (Guided AI),52.5,80.92480781783274
200,10,Accelerators (Guided AI),55,83.31702399363249
200,11,Accelerators (Guided AI),57.5,79.65203771154003
200,12,Accelerators (Guided AI),60,91.93459539414367
200,13,Accelerators (Guided AI),62.5,95.64899419572046
200,14,Accelerators (Guided AI),65,100
200,15,Accelerators (Guided AI),67.5,100
201,1,Over-Reliant (Unguided AI),32.5,34.78095219191465
201,2,Over-Reliant (Unguided AI),35,37.83138854600406
201,3,Over-Reliant (Unguided AI),37.5,43.7818043599166
201,4,Over-Reliant (Unguided AI),40,52.138961465828466
201,5,Over-Reliant (Unguided AI),42.5,47.168300107413586
201,6,Over-Reliant (Unguided AI),45,56.51596894500183
201,7,Over-Reliant (Unguided AI),47.5,59.06864346258179
201,8,Over-Reliant (Unguided AI),50,64.91777289472694
201,9,Over-Reliant (Unguided AI),52.5,52.94978485032217
201,10,Over-Reliant (Unguided AI),55,45.657561097970785
201,11,Over-Reliant (Unguided AI),57.5,62.957188411980525
201,12,Over-Reliant (Unguided AI),60,55.07981677977815
201,13,Over-Reliant (Unguided AI),62.5,56.034866574550215
